"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"55",0.980800643709698,-2.82623868507629,0.77614340914026,-3.64138721245721,0.000271172922212476,0.00677932305531191,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","unidentified","unidentified","Capnodiales_sp"
